id,title,publisher,scrape_date,category,url
2b8d31a8-d663-41aa-9863-0d829573b640,Echeveria,Omaha World-Herald,6/18/2025,other,https://omaha.com/article_c587bb5f-dd15-5853-a509-b77e0f7c476e.html
75890836-2b98-4813-a80b-ef67147131b8,LILLY,Omaha World-Herald,6/18/2025,other,https://omaha.com/article_49fffb29-4b95-5044-89b2-efea2af33a39.html
cfd7383c-ab75-43bd-b3f4-3f50d4d4e44d,Blaze,Omaha World-Herald,6/18/2025,other,https://omaha.com/article_b28892d2-9ee2-5490-9704-f00b3ef3f71c.html
6deecd4b-8fa8-4621-abff-7a83082bb1e8,OPOSSUM,omaha.com,6/18/2025,other,https://omaha.com/article_f7a0d94b-af94-5029-a718-520f84b577b7.html
2de0a792-88ee-4b6c-9cc8-df947690b655,DOOZER,omaha.com,6/18/2025,other,https://omaha.com/article_d61edba9-6dc8-5c43-8903-a29d1750a392.html
c7ad7ac8-ded5-4727-8709-b8d09c866a2b,Can President Trump take over the California National Guard? Appeals court takes up battle next,mercurynews.com,6/18/2025,policy,https://www.mercurynews.com/2025/06/17/can-president-trump-take-over-the-california-national-guard-appeals-court-takes-up-battle-next/
26d9fd7d-c805-4b7c-afbc-fce5a752a3a2,Wynken,omaha.com,6/18/2025,other,https://omaha.com/article_1e4c0615-2981-5926-8f45-4da8069840fa.html
55768eca-c3d7-4993-ba81-f9c96e81880d,Red state mayor targeted for 'liberal agenda' after fight against ICE center,rawstory.com,6/18/2025,protest,https://www.rawstory.com/dark-money-ads-target-kansas-mayor-after-town-pushed-back-against-private-prison/
138fb0bb-4b2a-49f5-bbcc-b9c2b06b5b65,Broom,omaha.com,6/18/2025,other,https://omaha.com/article_9365fc31-57e9-5e5a-9a0f-17b35077b577.html
e88cc7c5-6f0e-42bf-96d2-ca445db2f07d,Popcorn,omaha.com,6/18/2025,other,https://omaha.com/article_4dceb40b-8fbd-55c5-a099-dd6a49a9be38.html
64596c31-834d-4f94-81b2-6d2dcf37fd9a,MECHA GODZILLA,omaha.com,6/18/2025,other,https://omaha.com/article_3f4f25c4-bdea-5d1f-9ee0-7f3ea9a58ecd.html
ac196765-46c7-4f3d-8b5b-3cc71ef6b68e,Roo,omaha.com,6/18/2025,other,https://omaha.com/article_ca28e52c-4b2a-52c2-9c0d-b4ce781e2b9b.html
a9196d33-c14f-495b-aa16-74254c5777f2,Clematis,omaha.com,6/18/2025,other,https://omaha.com/article_a9b180b1-13c5-5b4a-9873-e46155d30d4d.html
1c1ee108-dbe3-46b2-bdc2-e68f88ebc68e,Corgi,omaha.com,6/18/2025,other,https://omaha.com/article_c0e850d7-9e99-52c4-b5ac-5abd60beefc7.html
0cffa826-488a-40bd-b08e-fe8b030b0e70,ROZ,omaha.com,6/18/2025,other,https://omaha.com/article_dd06775e-aaf6-5fd2-9025-69239842985f.html
515d4f96-0f8a-4a56-af06-76aa6d885824,Missy,omaha.com,6/18/2025,other,https://omaha.com/article_18d52e6b-8a97-5460-bd48-290e94fee4e6.html
d8907de5-8efd-4449-8777-2e4174e408db,RYAN,omaha.com,6/18/2025,other,https://omaha.com/article_29e44097-515b-5d01-a354-c09e95af704c.html
0047a4f1-b873-4c06-9a72-35f95e5feddf,Geranium,omaha.com,6/18/2025,other,https://omaha.com/article_028097da-24c0-552c-8821-5fc17727277a.html
a22438b9-b4f3-4079-b67f-8c96160a21b4,SAMBA,omaha.com,6/18/2025,other,https://omaha.com/article_779fb650-694b-5ff6-a19a-eb2e7d8b13ba.html
2125c153-cd26-4b74-b9c3-aeb73352ebe6,Ryka,omaha.com,6/18/2025,other,https://omaha.com/article_2d7001ce-46bd-544b-b494-16077d7bb39e.html
14e81cdf-44d4-4a28-b8b5-edad1ea98f06,NOVA,omaha.com,6/18/2025,other,https://omaha.com/article_b6fa835b-7240-509d-8239-84094338f241.html
dc132306-606d-48e7-9552-769ce77273a5,Remi,omaha.com,6/18/2025,other,https://omaha.com/article_8a1ac08b-3bfb-5c42-8ce4-5260ea72e62e.html
beb1902e-8800-407f-b9b4-e00b717912d1,HANZEL,omaha.com,6/18/2025,other,https://omaha.com/article_e1d1c69c-b101-5443-9771-e2918dcafce4.html
ff837c4c-9130-4382-8117-2834f24125be,PINEAPPLE,omaha.com,6/18/2025,other,https://omaha.com/article_cffcd8a1-8a72-5b0e-abe0-004ffc5f33df.html
52005c06-e45f-4371-b0e5-ebdb578b4cf5,Kettle Corn,omaha.com,6/18/2025,other,https://omaha.com/article_08bd87db-ff06-5989-b28f-9b2478ce410c.html
9ab9a5ae-0a38-4c53-bd03-e64fa13aee24,Daisy (Beautiful & Sweet Senior Brindle Beauty needs a home!),omaha.com,6/18/2025,other,https://omaha.com/article_1d5e24ad-7449-573c-85c7-4624481ca15b.html
4542c3f4-c333-44c2-9d33-9c2ed6651cfd,Rose,omaha.com,6/18/2025,other,https://omaha.com/article_a9bca471-950f-50f6-9070-3c6166ce2e3c.html
fd8d38e7-d33c-41f8-8f60-10b1255ca2e3,LIZA,omaha.com,6/18/2025,other,https://omaha.com/article_c3ad317a-c0a6-597a-9670-e307a4a87a47.html
7bfc2c2d-4b3f-405c-a1a4-c11e81ac178d,SUNSCREEN,omaha.com,6/18/2025,other,https://omaha.com/article_ee8bf9cd-5e77-5229-b0d3-69649fbda4d6.html
7db35375-fa97-4e1e-a8b8-43fbc07cda08,DUCK,omaha.com,6/18/2025,other,https://omaha.com/article_1d7ba6a0-f9a7-5797-aa5d-3b5646dd037e.html
3c995202-0fa7-4bdd-bb1a-177b37a127b4,Dahlia,omaha.com,6/18/2025,other,https://omaha.com/article_53e13d76-7632-5624-aa3a-94f167ddce25.html
bdbcf5b5-7b30-4779-b04c-e93713f7ed4e,ROXIE,omaha.com,6/18/2025,other,https://omaha.com/article_0671987e-e3f9-504d-9d54-642244b8756a.html
89be316a-36f4-44a6-9828-f9f43412d0ef,OLIVER,omaha.com,6/18/2025,other,https://omaha.com/article_6390ec99-902f-50ff-ac33-b5f77b397560.html
83868cfb-6dd7-4e1c-8544-440295ff9935,LOLO,omaha.com,6/18/2025,other,https://omaha.com/article_7eb81ca4-be98-584b-bb0a-414d6a7f16de.html
b721d59c-5b09-4eef-98e7-4a5803de08e3,BOBA,omaha.com,6/18/2025,other,https://omaha.com/article_7ec0a2de-3755-59cc-b4ee-e34284da633b.html
f7de3e82-0dce-4c0b-b3f9-38aea1e5f884,Belle in MO,omaha.com,6/18/2025,other,https://omaha.com/article_570df358-c59a-587c-847a-e3c564531efd.html
6ee6cfc3-3253-4ed4-96c7-ceb36c63873c,Asparagus,omaha.com,6/18/2025,other,https://omaha.com/article_a392f4ab-a676-53aa-a488-6965eaafea94.html
07fc1d3a-c5d4-4c0d-9335-a896f72b27f1,Flax,omaha.com,6/18/2025,other,https://omaha.com/article_f5b3b418-4abd-56ca-87ae-7613ecd63e91.html
a4da56de-1dbf-49db-882c-3b144cb5d7a7,NIGHT,omaha.com,6/18/2025,other,https://omaha.com/article_e3cb26be-e12c-5be5-b8b8-5a7c6df0671f.html
8e1384f4-5c02-4367-879d-0821905c93c2,Caramel Corn,omaha.com,6/18/2025,other,https://omaha.com/article_001322ac-0ca2-5dda-ba47-34a44491ddcc.html
0e159672-17f9-45a6-a556-7a8ca42ef899,RICKY,omaha.com,6/18/2025,other,https://omaha.com/article_e9daca19-222b-533d-b08b-66d5e4e19170.html
cb9caf7e-9309-436a-b40a-9bd4f0c839d1,Renley,omaha.com,6/18/2025,other,https://omaha.com/article_44340ebe-c03c-5da8-8d6c-579f6d683043.html
b99756bf-b51c-4277-8bd6-071648328876,Curly Sue,omaha.com,6/18/2025,other,https://omaha.com/article_eb88ec34-7921-558f-bc96-1858ce0491f3.html
7fcdd403-3040-4650-bea1-d650041b0743,POSTIE,omaha.com,6/18/2025,other,https://omaha.com/article_1c4618c4-4a1b-5c52-b13b-7253835c35c4.html
4b3e60a7-bcb1-4bba-ac5e-b4f9ecfe1d9c,RACOON,omaha.com,6/18/2025,other,https://omaha.com/article_19b998e0-4dfb-5ad5-bf8e-87e86b2c25da.html
3028042a-e164-437c-9abe-6d2ebc561495,The Minnesota Shootings and the Dangerous Trend of Impersonating Law Enforcement,newyorker.com,6/18/2025,other,https://www.newyorker.com/news/the-lede/the-minnesota-shootings-and-the-dangerous-trend-of-impersonating-law-enforcement
dc6adad7-21a0-4464-aead-0d8ca913de11,Chicago suspends online application website that allowed illegal immigrants to obtain IDs after ICE subpoena,foxnews.com,6/18/2025,policy,https://www.foxnews.com/media/chicago-suspends-online-program-allowed-illegal-immigrants-obtain-ids-after-ice-subpoena
5b18d17a-9086-4b27-8830-c7959d5d3c8a,"Senate GOP wants deeper Medicaid cuts to offset tax breaks in Trump's 'big, beautiful bill'",fortune.com,6/18/2025,policy,https://fortune.com/2025/06/17/senate-gop-deeper-medicaid-cuts-offset-tax-breaks-trump-big-beautiful-bill/
df4eb869-c8f4-4c4e-b60d-d3da3915a5fd,Miami commissioners to discuss partnership with ICE,cbsnews.com,6/18/2025,policy,https://www.cbsnews.com/miami/video/miami-commissioners-to-discuss-partnership-with-ice/
db03b236-68f3-49b3-b0c0-3741b46662e0,Miami commission to discuss ICE partnership on immigration enforcement,cbsnews.com,6/18/2025,policy,https://www.cbsnews.com/miami/news/miami-commission-partnership-ice-immigration-enforcement/
a0b6bd55-7abf-4429-ba2b-41b54b3f1b25,Immigration raids in Los Angeles hit small business owners: 'It's worse than COVID',reuters.com,6/18/2025,raid,https://www.reuters.com/world/us/immigration-raids-los-angeles-hit-small-business-owners-its-worse-than-covid-2025-06-17/
be6ceefb-4013-423e-b6b2-bacf138eb0c2,"ICE deports Army sergeant's wife—""They're taking Shirly""",newsweek.com,6/18/2025,arrest,https://www.newsweek.com/ice-deports-army-sergeant-wife-shirly-guardado-2086564
aca12b86-fdc0-4da8-af21-427b38d74086,Trump departs G7 summit and suspect targeted lawmakers in Minnesota shootings: Morning Rundown,nbcnews.com,6/18/2025,other,https://www.nbcnews.com/news/us-news/trump-g7-summit-suspect-minnesota-shooting-details-morning-rundown-rcna213424
490967f1-cb01-4ea7-a021-509bd33245e0,"Long Island doubles down on anti-sanctuary stance, top cop pledges to work with ICE: ‘They have a job to do’",nypost.com,6/18/2025,policy,https://nypost.com/2025/06/17/us-news/long-island-doubles-down-on-anti-sanctuary-stance-top-cop-pledges-to-work-with-ice-they-have-a-job-to-do/
2b6fe436-c4fd-4dc0-a06f-81ef15dee14d,White House has insiders convinced Trump is unfit for job — whistleblower,rawstory.com,6/18/2025,opinion,https://www.rawstory.com/miles-taylor-2672381475/
92bf052e-db9f-4221-8cdd-1bf77783fb7e,Singer Performs National Anthem at Dodger Stadium...in Spanish,townhall.com,6/18/2025,protest,https://townhall.com//tipsheet/abigail-johnson/2025/06/16/amidst-protests-saturday-national-anthem-sung-in-dodgers-stadiumin-spanish-n2658914
7ed9219a-f4ec-4eef-afc4-063be89ac04a,Lunch bags left behind: The ICE raid in Nebraska that shocked officials and split families,cnn.com,6/18/2025,raid,https://www.cnn.com/2025/06/17/us/omaha-ice-raid-meatpacking-plant
32df0c5e-1863-44bb-a7a3-0d79c436bfb3,Mahmoud Khalil’s legal team files new request to have him released on bail or returned to New Jersey,cnn.com,6/18/2025,detention,https://www.cnn.com/2025/06/16/us/mahmoud-khalil-detention-case-update
9ca23ccf-8bc0-4e74-b7fa-1b0d22cd9438,The President Ramps Up Immigration Raids In Big Cities,foxnews.com,6/18/2025,raid,https://radio.foxnews.com/2025/06/17/the-president-ramps-up-immigration-raids-in-big-cities/
cff556c0-ea7a-498c-973a-fe66c38b65f6,US appeals court to rule on Trump's Los Angeles troop deployment,reuters.com,6/18/2025,policy,https://www.reuters.com/world/us/us-appeals-court-rule-trumps-los-angeles-troop-deployment-2025-06-17/
bbe01b5f-5788-4483-b38c-11009e90337f,Letters: ‘No Kings’ rallies showed discontent,orlandosentinel.com,6/18/2025,protest,https://www.orlandosentinel.com/2025/06/17/letters-no-kings-rallies-showed-discontent-trump-is-no-king-sheriffs-graveyard-dead-threat/
99663ade-708b-41c7-9292-3187523045cc,ICE pushes for detention beds,arkansasonline.com,6/18/2025,detention,https://www.arkansasonline.com/news/2025/jun/17/ice-pushes-for-detention-beds/
1e9824fa-5f86-41e1-ad6f-82ae5d0ee81f,ICE ordered to up efforts in Democratic-run cities,arkansasonline.com,6/18/2025,policy,https://www.arkansasonline.com/news/2025/jun/17/ice-ordered-to-up-efforts-in-democratic-run-cities/
ddd79e73-a91f-43ef-a41c-7a658a8db3f1,ICE agents could be banned from wearing masks under new proposal,Newsweek,6/18/2025,policy,https://www.newsweek.com/ice-agents-banned-masks-proposal-california-2086510
ff6ac295-ad79-4388-834e-c2dffb6d2f76,GOV GAVIN NEWSOM: Trump is trying to destroy our democracy. Do not let him,Fox News,6/18/2025,opinion,https://www.foxnews.com/opinion/gov-gavin-newsom-trump-trying-destroy-democracy-him
304afb21-fc03-43a0-91e2-22b21c702546,Ice agents detain US citizen as LA immigration raids continue: ‘It’s racial profiling’,The Guardian,6/18/2025,raid,https://www.theguardian.com/us-news/2025/jun/16/los-angeles-immigration-raids-montebello?CMP=Share_iOSApp_Other
77d79561-4224-4340-99fa-803f4b3b0a92,"ICE Raids Return To Farms, Hotels And Restaurants As DHS Reverses Course, Escalating Trump's Crackdown On Illegal Immigration: Report",Benzinga,6/18/2025,raid,https://www.benzinga.com/news/events/25/06/45966899/ice-raids-return-to-farms-hotels-and-restaurants-as-dhs-reverses-course-escalating-trumps-crackdown-o
fb4dd4a7-5f42-414e-90ed-70153e354445,ICE Could Run Out Of Money In Weeks — Trump’s Immigration Push Now Threatens To Break The Budget: Report,Benzinga,6/18/2025,policy,https://www.benzinga.com/news/politics/25/06/45967200/ice-could-run-out-of-money-in-weeks-trumps-immigration-push-now-threatens-to-break-the-budget-repor
491595de-79b2-4b46-820b-a9dece11a645,Trump Officials Reverse Guidance on Immigration Raids,Political Wire,6/18/2025,policy,https://politicalwire.com/2025/06/17/trump-officials-reverse-guidance-on-immigration-raids/
d21bb3fd-8ddf-418a-a479-a6273ccdf022,Florida put a foster child in handcuffs. That should haunt us all,Sun Sentinel,6/18/2025,opinion,https://www.sun-sentinel.com/2025/06/17/florida-put-a-foster-child-in-handcuffs-that-should-haunt-us-all-opinion/
79ecaee1-0faf-4521-8ecc-d788c7f1520b,There’s only so much damage Trump can do in a sanctuary city,Daily Kos,6/18/2025,opinion,https://www.dailykos.com/stories/2025/6/16/2328354/-There-s-only-so-much-damage-Trump-can-do-in-a-sanctuary-city?pm_campaign=blog&pm_medium=rss&pm_source=main
4edb2b92-6320-4656-8177-3570d1f24c79,Nonprofit fears what ICE crackdown means for immigrants in Pittsburgh,CBS News,6/18/2025,raid,https://www.cbsnews.com/pittsburgh/news/ice-crackdown-pittsburgh-immigrants/
d988db20-0839-4f2d-a5f6-50235cef4b63,Democrats Keep Trying to Spin Trump's Beautiful Immigration Numbers,Townhall,6/18/2025,opinion,https://townhall.com/tipsheet/rebeccadowns/2025/06/16/first-karen-bass-now-alex-padilla-try-to-spin-trumps-immigration-numbers-n2658875
0d176f94-a613-4ac8-bbd9-3b4b55ff3892,Newsom Melts Down Over Trump's Expanded ICE Directive,Townhall,6/18/2025,opinion,https://townhall.com/tipsheet/katiepavlich/2025/06/16/newsom-melts-down-over-trumps-expanded-ice-directive-n2658913
8500499d-50f7-436c-b0e9-f694ef4b59b6,Duffy to Sanctuary Cities: No Riot Relief on Taxpayer's Dime,Townhall,6/18/2025,policy,https://townhall.com/tipsheet/saraharnold/2025/06/16/duffy-to-sanctuary-cities-no-riot-relief-on-taxpayer-dime-n2658925
f50d794d-b453-4ec3-9609-10ff8310d612,Karen Bass Is Back for Another CNN Interview,Townhall,6/18/2025,other,https://townhall.com/tipsheet/rebeccadowns/2025/06/16/karen-bass-cnn-interview-n2658867
97765bef-0137-4bee-b6c6-64b8536220bb,"Representatives Seth Moulton, Ayanna Pressley hold town halls opposing Trump",Boston Globe,6/18/2025,protest,https://www.bostonglobe.com/2025/06/16/metro/trump-moulton-pressley-town-hall-democrats-ice/
19612f2a-7145-43a0-a7ad-95c4a9074abc,"Three People Dead, Two Injured in Utah Festival Shooting",PJ Media,6/18/2025,other,https://pjmedia.com/lincolnbrown/2025/06/16/three-people-dead-two-injured-in-utah-festival-shooting-n4940858
f2abc61d-af15-41d1-8a3c-67d7c1dddfff,Orange County group helping immigrant families track down loved ones after ICE raids,CBS News,6/18/2025,raid,https://www.cbsnews.com/losangeles/news/orange-county-immigrant-families-ice-raids/
091c53be-ae6a-4a81-9ff5-f98ce7edbd87,"Trump immigration policies targeting Democratic cities energize organizers, leave others confused",San Diego Union Tribune,6/18/2025,policy,https://www.sandiegouniontribune.com/2025/06/16/trump-immigration-enforcement-confusion/
51e6752b-7410-43f0-bab3-be8fd9c9d0a7,California presenta iniciativa para sancionar a agentes del orden que lleven el rostro cubierto,San Diego Union Tribune,6/18/2025,policy,https://www.sandiegouniontribune.com/2025/06/16/california-presenta-iniciativa-para-sancionar-a-agentes-del-orden-que-lleven-el-rostro-cubierto/
9408c916-20d3-4bf2-932f-892aec5402b2,Capturan al sospechoso de disparar contra legisladores en Minnesota,OANN,6/18/2025,arrest,https://www.oann.com/noticias-latinas/capturan-al-sospechoso-de-disparar-contra-legisladores-en-minnesota/
6bd0cc12-81d6-461b-b106-b08386dd4360,Trump directs immigration authorities to prioritize deportations in Democratic-run cities,CBS News,6/18/2025,policy,https://www.cbsnews.com/losangeles/news/trump-directs-ice-deportations-democratic-run-cities/
bf0db9f7-3c42-46e9-9ddb-cb0351444c09,California State Senator Proposes Ban on Law Enforcement Wearing Masks,Breitbart,6/18/2025,policy,https://www.breitbart.com/politics/2025/06/16/california-state-senator-proposes-ban-law-enforcement-wearing-masks/
100b4314-0df6-4100-ab5a-bd6c48d0ac51,Cambios en políticas migratorias de Trump hacia ciudades gobernadas por demócratas generan confusión,San Diego Union-Tribune,6/18/2025,policy,https://www.sandiegouniontribune.com/2025/06/16/cambios-en-polticas-migratorias-de-trump-hacia-ciudades-gobernadas-por-demcratas-generan-confusin/
a72c845e-f347-40c8-9fe2-797983bb6a6a,Trump is Ramping Up Immigration Raids in Large Democratic Cities,Bloomberg,6/18/2025,raid,https://www.bloomberg.com/news/newsletters/2025-06-16/trump-orders-ice-to-ramp-up-immigration-raids-in-blue-cities-citylab-daily
f8ce81aa-546a-498f-aa34-da334312d2e1,Tom Homan Clarifies Trump Deportation Strategy After MAGA Backlash,Daily Caller,6/18/2025,policy,https://dailycaller.com/2025/06/16/tom-homan-trump-deportation-maga-backlash/
c65de5c1-a881-4ad9-accd-e667b51adf86,Trump directs immigration authorities to prioritize deportations in Democratic-run cities,CBS News,6/18/2025,policy,https://www.cbsnews.com/miami/news/trump-directs-ice-deportations-democratic-run-cities/
43b69526-4e74-40a7-bdea-c95c69abf987,'No safe spaces': ICE raids will target farms and hotels despite Trump's vow,Raw Story,6/18/2025,raid,https://www.rawstory.com/ice-raids-2672381528/
522f09e4-8ca4-4922-b358-c2548240456c,"Proposed bill would ban ICE agents, law enforcement from wearing masks in California",Los Angeles Times,6/18/2025,policy,https://www.latimes.com/politics/story/2025-06-16/new-bill-would-ban-law-enforcement-from-wearing-masks
e3537792-9e89-4f2d-b048-3c3a7dd56a56,"South L.A. mother deports herself to Mexico amid Trump's immigration crackdown, family says",Los Angeles Times,6/18/2025,detention,https://www.latimes.com/california/story/2025-06-16/south-l-a-mother-deports-herself-to-mexico-amid-trumps-immigration-crackdown-family-says
1b2e1ec1-ccf4-4b9c-aa44-d226f88e8431,EXCLUSIVE: Rep. Nancy Mace Explains Why She ‘Might Be Forced To Run’ For Governor,Daily Caller,6/18/2025,other,https://dailycaller.com/2025/06/16/nancy-mace-south-carolina-alan-wilson-gubernatorial-tim-waltz/
167405a2-5168-4b1b-b7a6-e154a405d261,"Proposed bill would ban ICE agents, law enforcement from wearing masks in California",Seattle Times,6/18/2025,policy,https://www.seattletimes.com/nation-world/nation-politics/proposed-bill-would-ban-ice-agents-law-enforcement-from-wearing-masks-in-california/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all
5c3e0844-709e-499f-82f9-b1e2c5ab7495,2 accused of assault against federal officers outside ICE building,Oregon Live,6/18/2025,arrest,https://www.oregonlive.com/crime/2025/06/2-accused-of-assaulting-federal-officers-outside-ice-building.html
4e067246-e999-4927-80bb-9aea912a17c6,Trump: Get Ready For Massive Expansion of Deportations In Blue Cities,Hot Air,6/18/2025,policy,https://hotair.com/ed-morrissey/2025/06/16/trump-get-ready-for-massive-expansion-of-mass-deportations-n3803849
3690eccf-1c64-4fd9-b452-b6559bc33815,AFP Photographer Shot In Face With Rubber Bullet At LA Protest,International Business Times,6/18/2025,protest,https://www.ibtimes.com/afp-photographer-shot-face-rubber-bullet-la-protest-3775870
3bccd786-8c35-41e0-a1ba-9b946edf6e5a,‘Don’t Have To Listen To You’: Gutfeld Blames Democrat Failures For Forcing America Into ‘Intervention’,Daily Caller,6/18/2025,opinion,https://dailycaller.com/2025/06/16/greg-gutfeld-the-five-democrats-failure-border-crisis-intervention-illegal-migrants/
dcc10d9d-e01b-4ce2-a9b1-6e4e07fcdfa8,Reporter who covered ICE raids now faces deportation: report,Raw Story,6/18/2025,detention,https://www.rawstory.com/ice-raids-2672380893/
4025d9c3-d72b-4def-8843-a1341ed873f3,"US reverses guidance pausing ICE raids on farms, hotels and restaurants, WaPo reports",Reuters,6/18/2025,raid,https://www.reuters.com/world/us/us-reverses-guidance-pausing-ice-raids-farms-hotels-restaurants-wapo-reports-2025-06-17/
3d7cd3a0-14d1-4dee-a96d-99675a5c76b8,"Trump administration pauses immigration raids on farms, hotels and restaurants",PBS,6/18/2025,raid,https://www.pbs.org/newshour/show/trump-administration-pauses-immigration-raids-on-farms-hotels-and-restaurants
6cc38b56-f665-4e6f-981d-eb1768943fb2,The No Kings! Movement Trumped Trump,The Nation,6/18/2025,protest,https://www.thenation.com/article/activism/no-kings-protest-recap/
216450e4-f8b9-4701-8d5f-7d93a52cc632,"Diez años después de iniciar su campaña a la Casa Blanca, Trump tiene en marcha deportaciones masivas de inmigrantes",El Nuevo Dia,6/18/2025,policy,https://www.elnuevodia.com/corresponsalias/washington-dc/notas/diez-anos-despues-de-iniciar-su-campana-a-la-casa-blanca-trump-tiene-en-marcha-deportaciones-masivas-de-inmigrantes/
313f000c-f0c6-4ddb-919e-82e5e3e256df,Trump directs immigration authorities to prioritize deportations in Democratic-run cities,CBS News,6/18/2025,policy,https://www.cbsnews.com/colorado/news/trump-directs-ice-deportations-democratic-run-cities/
46780d29-94c7-4d33-adc5-445393bb7992,Disminuyen protestas en Los Ángeles tras la masiva manifestación contra Donald Trump,elnuevodia.com,6/18/2025,protest,https://www.elnuevodia.com/noticias/estados-unidos/notas/disminuyen-protestas-en-los-angeles-tras-la-masiva-manifestacion-contra-donald-trump/
bab28e44-452a-4478-bb1e-3f3f3a53e606,"Trump immigration policies targeting Democratic cities energize organizers, leave others confused",ajc.com,6/18/2025,policy,https://www.ajc.com/news/2025/06/trump-immigration-policies-targeting-democratic-cities-energize-organizers-leave-others-confused/
a4ed7434-53b8-4d36-86be-1f3d85a6891d,ICE could deport Atlanta-based Hispanic reporter arrested Saturday,ajc.com,6/18/2025,arrest,https://www.ajc.com/news/2025/06/ice-moves-to-deport-atlanta-based-hispanic-reporter-who-covered-immigration-raids/
33c3359d-261b-43b9-93be-6327e486b111,They’re Giving The Whole Game Away,talkingpointsmemo.com,6/18/2025,opinion,https://talkingpointsmemo.com/where-things-stand/theyre-giving-the-whole-game-away
a09886a2-272c-40c0-85b0-6f3a2ef9e940,Senate Republicans seek tougher Medicaid cuts and lower SALT deduction in Trump's big bill,ajc.com,6/18/2025,policy,https://www.ajc.com/news/2025/06/senate-republicans-seek-tougher-medicaid-cuts-and-lower-salt-deduction-in-trumps-big-bill/
2720639e-874a-4b89-8886-4bf8ad00e972,DOJ Comes Out Swinging at Democrats Over Insane Legislation to Change ICE Raids,redstate.com,6/18/2025,raid,https://redstate.com/katie-jerkovich/2025/06/16/doj-comes-out-swinging-at-democrats-over-insane-legislation-to-change-ice-raids-n2190567
8febd8f5-cc8f-470b-a774-83f0b6c121c5,Musk climbs down after messy MAGA breakup,theweek.com,6/18/2025,other,https://theweek.com/politics/musk-trump-messy-maga-breakup
55ce0e18-4e25-4a3e-8c0a-e101678b3858,Ábrego García: Why the White House blinked,theweek.com,6/18/2025,opinion,https://theweek.com/politics/abrego-garcia-white-house-blinked
d655f2ea-f2ae-4597-9957-72cac014f8d7,Ice agents detain US citizen as LA immigration raids continue: ‘It’s racial profiling’,theguardian.com,6/18/2025,raid,https://www.theguardian.com/us-news/2025/jun/16/los-angeles-immigration-raids-montebello
cfe31b31-1ab4-47f8-8dc4-e8888db7d114,Crisis negotiation team responds to Turners Falls apartment after reported domestic violence incident,recorder.com,6/18/2025,other,https://www.recorder.com/Crisis-negotiation-team-responds-to-Turners-Falls-apartment-after-reported-domestic-violence-incident-61827752
35e7f77a-493b-4700-a9f5-f06982ed8f76,Senate Republicans seek tougher Medicaid cuts and lower SALT deduction in Trump's big bill,inquirer.com,6/18/2025,policy,https://www.inquirer.com/wires/ap/senate-republicans-seek-tougher-medicaid-cuts-lower-salt-deduction-trumps-big-bill-20250616.html
9754d783-9c3d-4e08-be8a-8d5a55726f2f,Commander in Chief Is Reviled in DC Suburbs Even as the Army Is Revered in Washington,dailysignal.com,6/18/2025,protest,https://www.dailysignal.com/2025/06/16/trump-protesters-gather-dcs-virginia-suburbs-us-army-is-feted-washington/
dcc22c17-28fa-4ac6-9a81-d188aa3eef37,More texts sent to immigrants telling them to report to ICE centers in Chicago,cbsnews.com,6/18/2025,detention,https://www.cbsnews.com/chicago/video/more-texts-sent-to-immigrants-telling-them-to-report-to-ice-centers-in-chicago/
b5f9240f-ad3b-42fb-a9e4-0be5366aabd8,ICE agents arrest Russian woman at Marine Corps Base Hawaii,staradvertiser.com,6/18/2025,arrest,https://www.staradvertiser.com/2025/06/16/breaking-news/ice-agents-arrest-russian-woman-at-marine-corps-base-hawaii/
71ea3d36-3027-4f5a-932b-cc160ff7b572,Electing Trump is paying off big for companies dodging oversight,dailykos.com,6/18/2025,opinion,https://www.dailykos.com/stories/2025/6/16/2328389/-Electing-Trump-is-paying-off-big-for-companies-dodging-oversight?pm_campaign=blog&pm_medium=rss&pm_source=main
19763e16-dc67-4aad-b886-6d498d8584d9,DNC Chair Ken Martin mourns the death of state Rep. Melissa Hortman,msnbc.com,6/18/2025,other,https://www.msnbc.com/msnbc/watch/dnc-chair-ken-martin-mourns-the-death-of-state-rep-melissa-hortman-241636933523
748e4944-85f0-48c2-be23-a302c44a72db,VIDEO: Los Angeles Mob Breaks into and Loots AutoZone Store,breitbart.com,6/18/2025,protest,https://www.breitbart.com/crime/2025/06/16/video-los-angeles-mob-breaks-into-and-loots-autozone-store/
44495bb5-6936-4481-ab99-0cbc173f3c62,"Immigration raids ratchet up anxiety, empty some businesses of customers and workers",ocregister.com,6/18/2025,raid,https://www.ocregister.com/2025/06/16/immigration-raids-ratchet-up-anxiety-empty-some-businesses-of-customers-and-workers/
b02e9e75-fa4f-48a0-b7b3-bc02c4830218,"Trump immigration policies targeting Democratic cities energize organizers, leave others confused",inquirer.com,6/18/2025,policy,https://www.inquirer.com/wires/ap/trump-immigration-policies-targeting-democratic-cities-energize-organizers-leave-others-confused-20250616.html
d707731f-384a-46b7-a054-9f937c644a78,"Trump immigration policies targeting Democratic cities energize organizers, leave others confused",sun-sentinel.com,6/18/2025,policy,https://www.sun-sentinel.com/2025/06/16/trump-immigration-enforcement-confusion/
