count,name
1,Schuylkill County-Foster
5,Frackville
0,Frailey
0,Gilberton
3,Girardville
0,Gordon
0,Hegins
0,Hubley
15,Kline
0,Landingville
34,McAdoo
9,Mahanoy
30,Mahanoy City
1,Mechanicsville
0,Middleport
9,Minersville
0,Mount Carbon
0,Schuylkill County-New Castle
0,New Philadelphia
0,New Ringgold
5,North Manheim
2,Schuylkill County-North Union
4,Norwegian
0,Orwigsburg
2,Palo Alto
2,Schuylkill County-Pine Grove
4,Schuylkill County-Pine Grove
0,Port Carbon
0,Port Clinton
0,Schuylkill County-Porter
33,Pottsville
0,Reilly
0,Ringtown
7,Schuylkill County-Rush
2,Ryan
0,Schuylkill County-St. Clair
0,Schuylkill County-Schuylkill
2,Schuylkill Haven
51,Shenandoah
0,South Manheim
23,Tamaqua
0,Tower City
0,Schuylkill County-Tremont
0,Schuylkill County-Tremont
0,Schuylkill County-Union
0,Upper Mahantongo
3,Schuylkill County-Walker
3,Schuylkill County-Washington
2,Schuylkill County-Wayne
0,West Brunswick
20,West Mahanoy
4,West Penn
0,Snyder County-Adams
0,Snyder County-Beaver
0,Beavertown
0,Snyder County-Center
0,Snyder County-Chapman
0,Snyder County-Franklin
0,Freeburg
1,Snyder County-Jackson
0,McClure
0,Middleburg
0,Snyder County-Middlecreek
1,Snyder County-Monroe
0,Snyder County-Penn
0,Snyder County-Perry
0,Selinsgrove
1,Shamokin Dam
0,Snyder County-Spring
0,Snyder County-Union
0,Snyder County-Washington
0,West Beaver
0,West Perry
0,Somerset County-Addison
0,Somerset County-Addison
0,Somerset County-Allegheny
0,Benson
2,Somerset County-Berlin
0,Black
0,Boswell
2,Brothersvalley
0,Callimont
0,Casselman
0,Central City
2,Somerset County-Conemaugh
0,Confluence
0,Elk Lick
0,Fairhope
0,Garrett
0,Somerset County-Greenville
0,Hooversville
0,Indian Lake
2,Somerset County-Jefferson
0,Jenner
0,Jennerstown
0,Larimer
2,Somerset County-Lincoln
0,Lower Turkeyfoot
0,Meyersdale
0,Somerset County-Middlecreek
1,Somerset County-Milford
0,New Baltimore
0,New Centerville
0,Somerset County-Northampton
0,Ogle
0,Somerset County-Paint
1,Somerset County-Paint
0,Quemahoning
0,Rockwood
0,Somerset County-Salisbury
0,Somerset County-Seven Springs
0,Shade
0,Shanksville
9,Somerset County-Somerset
10,Somerset County-Somerset
0,Somerset County-Southampton
1,Somerset County-Stonycreek
0,Stoystown
0,Somerset County-Summit
0,Upper Turkeyfoot
0,Ursina
0,Wellersburg
1,Windber
2,Sullivan County-Cherry
0,Colley
0,Davidson
1,Dushore
0,Eagles Mere
0,Sullivan County-Elkland
0,Sullivan County-Forks
0,Forksville
0,Sullivan County-Fox
0,Hillsgrove
0,Sullivan County-Laporte
0,Sullivan County-Laporte
0,Sullivan County-Shrewsbury
0,Apolacon
0,Ararat
9,Susquehanna County-Auburn
10,Susquehanna County-Bridgewater
0,Brooklyn
0,Choconut
0,Clifford
4,Dimock
0,Forest City
3,Forest Lake
2,Susquehanna County-Franklin
0,Friendsville
0,Susquehanna County-Gibson
12,Susquehanna County-Great Bend
7,Susquehanna County-Great Bend
0,Hallstead
0,Harford
0,Susquehanna County-Harmony
0,Susquehanna County-Herrick
0,Hop Bottom
0,Susquehanna County-Jackson
2,Susquehanna County-Jessup
0,Lanesboro
0,Lathrop
1,Lenox
1,Susquehanna County-Liberty
0,Little Meadows
0,Susquehanna County-Middletown
7,Montrose
0,Susquehanna County-New Milford
1,Susquehanna County-New Milford
0,Susquehanna County-Oakland
0,Susquehanna County-Oakland
4,Susquehanna County-Rush
1,Silver Lake
1,Springville
1,Susquehanna Depot
0,Susquehanna County-Thompson
0,Susquehanna County-Thompson
0,Union Dale
0,Bloss
1,Blossburg
0,Brookfield
0,Charleston
0,Chatham
0,Tioga County-Clymer
0,Tioga County-Covington
0,Tioga County-Deerfield
0,Delmar
0,Duncan
0,Tioga County-Elk
0,Tioga County-Elkland
0,Tioga County-Farmington
0,Gaines
0,Tioga County-Hamilton
0,Tioga County-Jackson
0,Knoxville
0,Tioga County-Lawrence
0,Lawrenceville
0,Tioga County-Liberty
0,Tioga County-Liberty
0,Mansfield
0,Middlebury
0,Tioga County-Morris
0,Nelson
0,Osceola
0,Putnam
0,Tioga County-Richmond
0,Roseville
0,Rutland
0,Tioga County-Shippen
0,Sullivan
0,Tioga County-Tioga
0,Tioga County-Tioga
0,Tioga County-Union
0,Ward
0,Wellsboro
0,Tioga County-Westfield
0,Tioga County-Westfield
1,Union County-Buffalo
3,East Buffalo
74,Union County-Gregg
0,Hartleton
0,Hartley
2,Kelly
0,Union County-Lewis
2,Lewisburg
0,Union County-Limestone
0,Mifflinburg
0,New Berlin
2,Union County-Union
0,West Buffalo
18,White Deer
0,Venango County-Allegheny
0,Barkeyville
0,Canal
0,Cherrytree
2,Venango County-Clinton
0,Clintonville
0,Cooperstown
1,Cornplanter
2,Venango County-Cranberry
0,Venango County-Emlenton
3,Venango County-Franklin
0,Frenchcreek
1,Venango County-Irwin
0,Venango County-Jackson
0,Mineral
1,Venango County-Oakland
6,Oil City
0,Venango County-Oil Creek
0,Pinegrove
0,Venango County-Pleasantville
0,Venango County-Plum
0,Venango County-Polk
0,President
0,Venango County-Richland
4,Venango County-Rockland
0,Rouseville
1,Sandycreek
1,Scrubgrass
2,Venango County-Sugarcreek
0,Utica
0,Victory
0,Bear Lake
0,Brokenstraw
0,Cherry Grove
0,Clarendon
0,Columbus
0,Conewango
0,Warren County-Deerfield
0,Warren County-Eldred
0,Warren County-Elk
0,Warren County-Farmington
0,Freehold
0,Glade
0,Warren County-Limestone
0,Mead
0,Warren County-Pine Grove
0,Pittsfield
0,Pleasant
0,Sheffield
0,Southwest
0,Warren County-Spring Creek
0,Warren County-Sugar Grove
0,Warren County-Sugar Grove
0,Tidioute
0,Triumph
0,Warren County-Warren
0,Warren County-Watson
0,Youngsville
0,Allenport
7,Amwell
0,Beallsville
0,Bentleyville
0,Blaine
3,Washington County-Buffalo
0,Burgettstown
0,California
9,Canonsburg
22,Washington County-Canton
29,Washington County-Carroll
18,Cecil
0,Washington County-Centerville
289,Charleroi
16,Chartiers
0,Claysville
0,Coal Center
0,Cokeburg
0,Cross Creek
0,Deemston
0,Washington County-Donegal
23,Donora
0,Dunlevy
0,East Bethlehem
0,East Finley
6,East Washington
0,Elco
0,Ellsworth
234,Fallowfield
1,Finleyville
0,Green Hills
0,Washington County-Hanover
1,Washington County-Hopewell
3,Houston
0,Washington County-Independence
0,Washington County-Jefferson
1,Long Branch
1,Washington County-McDonald
0,Marianna
0,Midway
8,Washington County-Monongahela
0,Washington County-Morris
1,Washington County-Mount Pleasant
0,New Eagle
0,North Bethlehem
92,North Charleroi
12,North Franklin
17,North Strabane
1,Nottingham
14,Washington County-Peters
1,Washington County-Robinson
0,Roscoe
4,Smith
0,Washington County-Somerset
8,South Franklin
24,South Strabane
75,Speers
0,Stockdale
16,Twilight
6,Washington County-Union
36,Washington County-Washington
0,West Bethlehem
0,West Brownsville
0,West Finley
0,West Middletown
0,West Pike Run
4,Wayne County-Berlin
0,Bethany
0,Wayne County-Buckingham
3,Canaan
3,Cherry Ridge
1,Wayne County-Clinton
0,Damascus
0,Dreher
2,Dyberry
14,Hawley
6,Honesdale
5,Wayne County-Lake
1,Wayne County-Lebanon
1,Wayne County-Lehigh
0,Wayne County-Manchester
0,Wayne County-Mount Pleasant
1,Oregon
15,Wayne County-Palmyra
15,Paupack
0,Preston
0,Prompton
3,Wayne County-Salem
0,Wayne County-Scott
1,South Canaan
0,Starrucca
0,Sterling
7,Texas
1,Waymart
0,Adamsburg
3,Westmoreland County-Allegheny
8,Arnold
0,Arona
0,Avonmore
0,Westmoreland County-Bell
0,Bolivar
0,Cook
2,Delmont
0,Westmoreland County-Derry
3,Westmoreland County-Derry
0,Westmoreland County-Donegal
0,Westmoreland County-Donegal
2,East Huntingdon
0,East Vandergrift
0,Export
0,Westmoreland County-Fairfield
11,Greensburg
35,Westmoreland County-Hempfield
0,Hunker
0,Hyde Park
4,Westmoreland County-Irwin
24,Jeannette
2,Latrobe
0,Laurel Mountain
0,Westmoreland County-Ligonier
0,Westmoreland County-Ligonier
18,Lower Burrell
0,Loyalhanna
0,Westmoreland County-Madison
1,Westmoreland County-Manor
15,Monessen
2,Westmoreland County-Mount Pleasant
4,Westmoreland County-Mount Pleasant
3,Murrysville
0,New Alexandria
0,New Florence
21,New Kensington
0,New Stanton
4,North Belle Vernon
25,North Huntingdon
1,North Irwin
0,Oklahoma
0,Westmoreland County-Penn
19,Westmoreland County-Penn
18,Rostraver
0,Westmoreland County-St. Clair
4,Westmoreland County-Salem
2,Scottdale
0,Seward
1,Westmoreland County-Sewickley
0,Smithton
2,South Greensburg
0,South Huntingdon
2,Southwest Greensburg
0,Sutersville
2,Westmoreland County-Trafford
9,Unity
3,Upper Burrell
1,Vandergrift
1,Westmoreland County-Washington
0,West Leechburg
0,West Newton
0,Youngstown
0,Youngwood
1,Braintrim
0,Wyoming County-Clinton
3,Eaton
0,Wyoming County-Exeter
0,Factoryville
1,Wyoming County-Falls
0,Forkston
1,Laceyville
2,Lemon
0,Mehoopany
3,Wyoming County-Meshoppen
5,Wyoming County-Meshoppen
1,Wyoming County-Monroe
1,Wyoming County-Nicholson
2,Wyoming County-Nicholson
0,North Branch
2,Northmoreland
0,Noxen
0,Overfield
3,Wyoming County-Tunkhannock
7,Wyoming County-Tunkhannock
3,Wyoming County-Washington
1,Wyoming County-Windham
6,York County-Carroll
2,Chanceford
1,Codorus
41,York County-Conewago
0,Cross Roads
4,Dallastown
0,Delta
3,Dillsburg
3,York County-Dover
36,York County-Dover
1,East Hopewell
6,East Manchester
0,East Prospect
28,York County-Fairview
0,York County-Fawn
0,Fawn Grove
0,Felton
5,York County-Franklin
0,Franklintown
0,Glen Rock
1,Goldsboro
11,Hallam
43,York County-Hanover
5,York County-Heidelberg
18,Hellam
3,York County-Hopewell
12,York County-Jackson
6,Jacobus
0,York County-Jefferson
0,Lewisberry
5,Loganville
0,Lower Chanceford
12,Lower Windsor
4,York County-Manchester
156,York County-Manchester
1,York County-Manheim
4,Monaghan
1,Mount Wolf
18,Newberry
3,New Freedom
1,New Salem
14,North Codorus
2,North Hopewell
22,North York
4,York County-Paradise
0,Peach Bottom
44,York County-Penn
0,Railroad
11,Red Lion
0,Seven Valleys
4,York County-Shrewsbury
4,York County-Shrewsbury
75,Springettsbury
16,York County-Springfield
201,Spring Garden
2,Spring Grove
1,Stewartstown
2,York County-Warrington
2,York County-Washington
0,Wellsville
84,West Manchester
22,West Manheim
46,West York
0,York County-Windsor
31,York County-Windsor
1,Winterstown
2,Wrightsville
1,Yoe
"1,218",York County-York
163,York County-York
1,Yorkana
0,York Haven
7,Barrington
25,Bristol
15,Warren
23,Coventry
15,East Greenwich
89,Warwick
0,West Greenwich
102,West Warwick
0,County subdivisions not
3,Jamestown
0,Little Compton
122,Middletown
245,Newport
22,Portsmouth
20,Tiverton
15,Burrillville
"1,510",Central Falls
529,Cranston
125,Cumberland
115,East Providence
1,Foster
4,Glocester
166,Johnston
62,Lincoln
303,North Providence
4,North Smithfield
"1,047",Pawtucket
"4,614",Providence
4,Scituate
12,Smithfield
666,Woonsocket
1,Charlestown
1,Exeter
5,Hopkinton
0,Narragansett
21,New Shoreham
17,North Kingstown
11,Richmond
10,South Kingstown
28,Westerly
15,Abbeville
2,Antreville-Lowndesville
3,Calhoun Falls
4,Donalds
4,Due West
211,Aiken
27,Aiken Northeast
78,Beech Island
7,Jackson
43,Monetta
25,New Ellenton
426,North Augusta
4,Salley
11,Wagener
30,Windsor
9,Allendale
4,Fairfax
0,Millett
1,Sycamore
737,Anderson
23,Belton
13,Honea Path
7,Iva
55,Pendleton
278,Powdersville-Piedmont
27,Starr
2,Townville
179,Williamston-Pelzer
10,Bamberg
12,Denmark
0,Ehrhardt
1,Olar
10,Barnwell
9,Blackville
4,Kline-Snelling
25,Williston
636,Beaufort-Port Royal
"2,012",Bluffton
948,Hilton Head Island
57,St. Helena Island
9,Sheldon
24,Bonneau
20,Cordesville
26,Cross
"3,953",Goose Creek-Hanahan
180,Moncks Corner
9,St. Stephen
27,Wando
2,Cameron
1,Fort Motte-Lone Star
6,St. Matthews
45,Sandy Run-Staley Crossroads
81,Charleston Central
3,Edisto Island
24,James Island
168,Johns Island
37,Kiawah Island-Seabrook Island
2,McClellanville
154,Mount Pleasant
"5,691",North Charleston
112,Ravenel-Hollywood
8,Wadmalaw Island
758,West Ashley
13,Blacksburg
179,Gaffney
39,Macedonia
17,Saratt
53,Chester
9,Chester West
5,Fort Lawn
5,Great Falls
12,Richburg
12,Cheraw
4,Chesterfield
16,Jefferson
9,McBee
13,Mount Croghan
117,Pageland
30,Patrick
0,Alcolu
19,Manning
4,Manning East
3,Paxville
7,Sardinia
2,Summerton
4,Turbeville
23,Cottageville
6,Green Pond
31,Hendersonville
6,Lodge
1,Smoaks
126,Walterboro
37,Darlington
66,Hartsville
6,Lake Swamp
5,Lamar
40,North Hartsville
4,Society Hill
22,Dillon
15,Hamer
7,Lake View
12,Latta
22,Little Rock
16,Harleyville
5,Reevesville
24,Ridgeville
15,St. George
"2,059",Summerville
9,Edgefield
22,Johnston
1,Pleasant Lane
31,Southeast Edgefield
21,Trenton
0,Monticello-Salem Crossroads
4,Ridgeway
6,Winnsboro North
27,Winnsboro South
19,Coward
34,Danwood
166,Florence
6,Johnsonville
14,Lake City-Scranton
1,Olanta
32,Pamplico
3,Sardis
4,Timmonsville
21,Andrews
81,Georgetown
11,Plantersville
5,Pleasant Hill-Folly Grove
15,Sampit-North Santee
40,Waccamaw Neck
99,Fountain Inn
"6,382",Greenville
310,Greenville County-Greer
153,Highland
194,Piedmont
406,Simpsonville
7,Slater-Marietta
554,Taylors
27,Tigerville
50,Travelers Rest
47,Woodville
364,Greenwood
10,Kirksey
33,Ninety Six
5,Troy
20,Ware Shoals-Hodges
0,Brunson
18,Estill
5,Furman-Scotia
40,Hampton-Varnville
22,Yemassee
119,Aynor
557,Conway
"1,315",Conway East
6,Floyds Crossroads
357,Little River
38,Longs
60,Loris
"2,428",Myrtle Beach
238,Grays-Tillman
854,Hardeeville
912,Ridgeland
11,Bethune
21,Boykin
156,Camden
60,Camden Northeast
203,Elgin
10,Mount Pisgah
9,Westville
14,Heath Springs
10,Kershaw
380,Lancaster
35,Tradesville
188,Van Wyck
48,Clinton
10,Cross Hill
192,Gray Court
13,Joanna
121,Laurens
26,Princeton
9,Ashwood
14,Bishopville
4,Lynchburg
2,St. Charles
2,Stokes Bridge-Cypress Crossroads
106,Lexington County-Batesburg-Leesville
14,Chapin
156,Gilbert
133,Irmo
438,Lexington
225,Pelion
331,Swansea
"1,151",West Columbia-Cayce
1,McCormick
0,Mount Carmel
5,Parksville
16,Brittons Neck
4,Centenary
19,Marion
22,Mullins
23,Bennettsville
2,Blenheim
0,Clio
1,McColl
1,Wallace
1,Chappells
335,Newberry
18,Pomaria
26,Prosperity
8,Whitmire
15,Long Creek
8,Mountain Rest
27,Oakway
0,Salem
116,Seneca
209,Walhalla
18,Westminster
19,Bowman
0,Branchville
3,Cope
6,Elloree
8,Eutawville
21,Holly Hill
6,Neeses
3,North
4,Norway
87,Orangeburg
37,Orangeburg West
7,Santee-Vance
2,Springfield
34,Central
23,Clemson
210,Easley
54,Easley East
31,Liberty
2,North Pickens
24,Pickens
12,Six Mile
106,Blythewood
28,Camp Ground
"1,064",Columbia
268,Dutch Fork
9,Eastover
12,Fort Jackson
21,Hopkins
55,Horrell Hill
657,Pontiac
0,Saluda County-Batesburg-Leesville
46,North Saluda
21,Ridge Spring
183,Saluda
132,Boiling Springs
31,Chesnee
21,Cowpens
10,Enoree
139,Fairmont Mills
35,Fingerville
35,Gramling
198,Spartanburg County-Greer
153,Inman
12,Landrum
26,Mayo
12,Pacolet
28,Pauline
140,Reidville
"1,433",Spartanburg
323,Wellford
117,Woodruff
34,Privateer
2,Rembert
36,Shaw AFB-Horatio
3,Shiloh
183,Sumter
16,Sumter North
9,Sumter Northeast
15,Sumter Southeast
5,Sumter Southwest
2,Carlisle
1,Cross Keys
6,Jonesville
3,Lockhart
24,Union
1,West Springs
2,Cades
0,Greeleyville
6,Hemingway
1,Indiantown
5,Kingstree
0,Lane
5,Nesmith
6,Trio
104,Clover
329,Fort Mill
4,Hickory Grove
11,McConnells
979,Rock Hill
94,York
0,Aurora County-Aurora
0,Belford
1,Aurora County-Bristol
0,Center
0,Cooper
0,Crystal Lake
0,Dudley
0,Aurora County-Eureka
1,Firesteel
0,Gales
2,Hopper
0,Aurora County-Lake
1,Palatine
0,Patten
17,Aurora County-Plankinton
5,Aurora County-Plankinton
1,Pleasant Lake
0,Aurora County-Pleasant Valley
0,Stickney
0,Truro
0,Aurora County-Washington
0,Aurora County-White Lake
0,Aurora County-White Lake
0,Allen
0,Altoona
0,Beadle County-Banner
0,Beadle County-Barrett
0,Belle Prairie
0,Bonilla
1,Beadle County-Broadland
0,Beadle County-Broadland
0,Burr Oak
1,Carlyle
0,Beadle County-Cavour
1,Beadle County-Cavour
2,Beadle County-Clifton
10,Clyde
10,Beadle County-Custer
2,Dearborn
2,Fairfield
0,Beadle County-Foster
2,Beadle County-Grant
0,Beadle County-Hartland
0,Hitchcock
309,Beadle County-Huron
1,Beadle County-Iowa
0,Beadle County-Iroquois
0,Kellogg
4,Lake Byron
1,Beadle County-Liberty
0,Beadle County-Logan
0,Milford
0,Nance
0,Pearl Creek
0,Beadle County-Pleasant View
0,Beadle County-Richland
0,Sand Creek
6,Theresa
6,Beadle County-Valley
0,Beadle County-Vernon
0,Beadle County-Virgil
0,Beadle County-Wessington
0,Beadle County-Wessington
0,Whiteside
1,Beadle County-Wolsey
0,Beadle County-Wolsey
0,Yale
0,East Bennett
0,Bennett County-Martin
0,West Bennett
0,Avon
0,Northeast Bon Homme
0,Northwest Bon Homme
0,Bon Homme County-Scotland
0,Southeast Bon Homme
0,Southwest Bon Homme
0,Springfield
0,Tabor
0,Tyndall
1,Brookings County-Afton
2,Alton
0,Argo
0,Brookings County-Arlington
2,Brookings County-Aurora
1,Brookings County-Aurora
1,Bangor
94,Brookings County-Brookings
2,Brookings County-Brookings
1,Bruce
0,Bushnell
15,Brookings County-Elkton
2,Brookings County-Elkton
0,Brookings County-Eureka
0,Lake Hendricks
1,Lake Sinai
1,Laketon
6,Medary
0,Oak Lake
1,Oakwood
1,Oslo
2,Parnell
0,Preston
4,Brookings County-Richland
1,Brookings County-Sherman
0,Sinai
1,Sterling
1,Trenton
5,Brookings County-Volga
1,Brookings County-Volga
1,Brookings County-White
1,Winsor
169,Brown County-Aberdeen
6,Brown County-Aberdeen
0,Allison
0,Brown County-Bates
2,Bath
0,Brainard
0,Cambria
0,Carlisle
0,Brown County-Claremont
0,Brown County-Claremont
0,Brown County-Columbia
0,Brown County-Columbia
0,East Hanson
0,East Rondell
0,Franklyn
0,Brown County-Frederick
0,Brown County-Frederick
0,Garden Prairie
0,Garland
1,Gem
0,Greenfield
0,Brown County-Groton
0,Brown County-Groton
0,Brown County-Hecla
0,Brown County-Hecla
0,Brown County-Henry
0,Brown County-Highland
0,Lansing
0,Brown County-Liberty
8,Brown County-Lincoln
1,Mercier
0,New Hope
0,North Detroit
0,Oneota
2,Ordway
0,Brown County-Osceola
0,Palmyra
0,Portage
2,Prairiewood
0,Putney
2,Brown County-Ravinia
0,Brown County-Richland
0,Brown County-Riverside
0,Savo
0,Shelby
0,South Detroit
0,Stratford
0,Verdon
0,Brown County-Warner
2,Brown County-Warner
0,West Hanson
0,Brown County-Westport
0,Brown County-Westport
0,West Rondell
0,America
0,Brule County-Brule
4,Brule County-Chamberlain
0,Brule County-Chamberlain
0,Brule County-Cleveland
0,Brule County-Eagle
0,Brule County-Grandview
0,Brule County-Highland
0,Brule County-Kimball
0,Brule County-Kimball
0,Lyon
0,Ola
0,Plainfield
0,Pleasant Grove
0,Plummer
0,Brule County-Pukwana
0,Brule County-Pukwana
0,Red Lake
0,Brule County-Richland
0,Smith
0,Torrey Lake
0,Brule County-Union
0,Waldro
0,West Point
0,Wilbur
0,Brule County-Willow Lake
0,Buffalo County-Crow Creek
0,Elvira
0,North Buffalo
0,Southeast Buffalo
1,Belle Fourche
0,East Butte
0,Fruitdale
0,Newell
0,Nisland
0,Butte County-Union
0,Vale
0,West Butte
0,Artas
0,Herreid
0,Mound City
0,North Campbell
0,Pollock
0,South Campbell
0,Bryan
0,Carroll
0,Castalia
0,Choteau Creek
0,Dante
0,Charles Mix County-Darlington
0,Forbes
0,Geddes
0,Goose Lake
0,Charles Mix County-Hamilton
0,Charles Mix County-Highland
0,Charles Mix County-Howard
0,Charles Mix County-Jackson
0,Kennedy
0,Lake Andes
0,Lake George
0,La Roche
0,Charles Mix County-Lawrence
0,Charles Mix County-Lone Tree
0,Moore
0,Pickstown
0,Plain Center
0,Charles Mix County-Platte
0,Charles Mix County-Platte
0,Charles Mix County-Ravinia
0,Ree
0,Rhoda
0,Rouse
0,Signal
0,Wagner
0,Wahehe
0,White Swan
0,Clark County-Ash
0,Clark County-Blaine
0,Bradley
21,Clark County-Clark
0,Collins
0,Clark County-Cottonwood
1,Clark County-Darlington
2,Day
1,Clark County-Eden
1,Elrod
1,Fordham
0,Foxton
0,Garden City
1,Clark County-Garfield
0,Hague
0,Clark County-Lake
2,Clark County-Lincoln
0,Clark County-Logan
0,Maydell
0,Merton
5,Mount Pleasant
0,Naples
0,Clark County-Pleasant
0,Clark County-Raymond
0,Clark County-Raymond
0,Clark County-Richland
0,Clark County-Rosedale
0,Clark County-Spring Valley
0,Thorp
0,Vienna
0,Clark County-Warren
1,Clark County-Washington
0,Clark County-Willow Lake
1,Woodland
0,Bethel
0,Clay County-Fairview
1,Clay County-Garfield
2,Clay County-Glenwood
0,Clay County-Irene
0,Meckling
0,Clay County-Norway
0,Clay County-Pleasant Valley
0,Clay County-Prairie Center
0,Clay County-Riverside
0,Spirit Mound
0,Star
4,Clay County-Vermillion
0,Clay County-Vermillion
0,Wakonda
0,Dexter
0,Codington County-Eden
2,Elmira
0,Codington County-Florence
1,Fuller
0,Codington County-Germantown
0,Graceland
0,Codington County-Henry
0,Codington County-Henry
1,Kampeska
0,Codington County-Kranzburg
2,Codington County-Kranzburg
3,Codington County-Lake
0,Codington County-Leola
3,Pelican
0,Phipps
1,Rauville
0,Codington County-Richland
2,Sheridan
0,South Shore
0,Wallace
95,Watertown
1,Codington County-Waverly
0,Corson County-Custer
0,East Corson
0,Corson County-Lemmon
0,McIntosh
0,McLaughlin
0,Morristown
0,Pleasant Ridge
0,Prairie View
0,Ridgeland
0,Rolling Green
0,Corson County-Sherman
0,Wakpala
0,Watauga
0,West Corson
0,Buffalo Gap
1,Custer County-Custer
0,East Custer
0,Fairburn
0,Hermosa
0,Pringle
1,West Custer
1,Davison County-Badger
0,Davison County-Baker
2,Davison County-Beulah
0,Blendon
0,Ethan
1,Lisbon
75,Davison County-Mitchell
5,Davison County-Mitchell
0,Davison County-Mount Vernon
0,Davison County-Mount Vernon
1,Davison County-Perry
3,Prosper
0,Davison County-Rome
0,Tobin
0,Davison County-Union
0,Day County-Andover
0,Day County-Andover
0,Day County-Bristol
0,Day County-Bristol
0,Day County-Butler
0,Day County-Butler
0,Central Point
0,Egeland
0,Day County-Farmington
0,Day County-Grenville
0,Day County-Grenville
0,Day County-Highland
0,Homer
0,Day County-Independence
0,Kidder
0,Kosciusko
0,Day County-Liberty
0,Lily
0,Day County-Lynn
0,Morton
0,Nutley
0,Oak Gulch
0,Pierpont
0,Racine
0,Raritan
0,Roslyn
0,Rusk
0,Day County-Scotland
0,Day County-Troy
0,Day County-Union
0,Day County-Valley
0,Day County-Waubay
0,Day County-Waubay
0,Day County-Webster
3,Day County-Webster
0,Wheatland
0,Day County-York
0,Deuel County-Altamont
0,Deuel County-Altamont
0,Antelope Valley
0,Astoria
0,Blom
0,Deuel County-Brandt
0,Deuel County-Brandt
1,Deuel County-Clear Lake
0,Deuel County-Clear Lake
0,Gary
0,Deuel County-Glenwood
2,Deuel County-Goodwin
1,Deuel County-Goodwin
1,Grange
0,Havana
0,Deuel County-Herrick
1,Hidewood
1,Lowe
0,Deuel County-Norden
0,Portland
1,Deuel County-Rome
0,Scandinavia
0,Toronto
0,Dewey County-Eagle Butte
0,Isabel
0,North Dewey
0,South Dewey
0,Timber Lake
4,Armour
0,Douglas County-Belmont
0,Douglas County-Chester
0,Douglas County-Clark
0,Corsica
0,Delmont
0,East Choteau
0,Douglas County-Garfield
0,Douglas County-Grandview
0,Holland
1,Douglas County-Independence
0,Douglas County-Iowa
0,Joubert
0,Douglas County-Lincoln
1,Douglas County-Valley
0,Walnut Grove
0,Douglas County-Washington
0,Adrian
0,Belle
0,Edmunds County-Bowdle
0,Edmunds County-Bowdle
0,Edmunds County-Bryant
0,Edmunds County-Clear Lake
0,Edmunds County-Cleveland
0,Cloyd Valley
2,Cortlandt
0,Cottonwood Lake
0,Fountain
0,Glen
0,Glover
0,Edmunds County-Harmony
0,Hillside
0,Edmunds County-Hosmer
0,Edmunds County-Hosmer
0,Edmunds County-Hudson
0,Huntley
2,Edmunds County-Ipswich
0,Edmunds County-Ipswich
0,Kent
0,Edmunds County-Liberty
0,Edmunds County-Madison
0,Modena
0,Montpelier
0,North Bryant
0,Odessa
0,Pembrook
0,Powell
0,Edmunds County-Richland
0,Roscoe
0,Rosette
0,Sangamon
0,Edmunds County-Union
0,Vermont
0,Argentine
0,Edgemont
0,Hot Springs
0,Northeast Fall River
0,Oelrichs
0,Provo
0,Southwest Fall River
0,Arcade
0,Faulk County-Bryant
0,Faulk County-Centerville
0,Chelsea
0,Faulk County-Clark
0,Cresbard
0,Devoe
0,Ellisville
0,Emerson
0,Faulk County-Enterprise
0,Faulk County-Fairview
0,Faulkton
0,Freedom
0,Hillsdale
0,Irving
0,Lafoon
0,Myron
0,Onaka
0,O'Neil
2,Faulk County-Orient
0,Faulk County-Orient
0,Pioneer
0,Pulaski
0,Rockham
0,Saratoga
0,Seneca
0,Faulk County-Sherman
0,Southwest Faulk
0,Tamworth
0,Faulk County-Union
0,Wesley
0,Zell
2,Grant County-Adams
5,Alban
0,Albee
1,Big Stone
0,Big Stone City
2,Blooming Valley
1,Grant County-Farmington
0,Georgia
3,Grant Center
0,Kilborn
0,La Bolt
1,Lura
1,Grant County-Madison
0,Marvin
0,Mazeppa
4,Melrose
34,Milbank
0,Grant County-Osceola
2,Revillo
0,Grant County-Stockholm
0,Grant County-Stockholm
0,Strandburg
0,Grant County-Troy
0,Grant County-Twin Brooks
0,Grant County-Twin Brooks
2,Grant County-Vernon
0,Bonesteel
0,Burke
0,Dallas
0,Gregory County-Dixon
0,East Gregory
0,Edens
0,Gregory County-Fairfax
0,Gregory County-Fairfax
0,Gregory
0,Gregory County-Herrick
0,Gregory County-Jones
0,Landing Creek
0,North Gregory
0,Gregory County-Pleasant Valley
0,Schriever
0,Southeast Gregory
0,Gregory County-Star Valley
0,West Gregory
0,East Haakon
0,Haakon County-Midland
0,Philip
0,West Haakon
0,Brantford
7,Hamlin County-Bryant
0,Hamlin County-Castlewood
0,Hamlin County-Castlewood
5,Hamlin County-Cleveland
1,Dempster
1,Hamlin County-Dixon
12,Hamlin County-Estelline
4,Hamlin County-Estelline
1,Hamlin County-Florence
2,Hamlin County-Garfield
0,Hamlin
2,Hamlin County-Hayti
1,Hamlin County-Hayti
0,Hazel
12,Lake Norden
11,Hamlin County-Norden
1,Opdahl
1,Oxford
0,Alden
0,Alpha
0,Hand County-Bates
0,Burdette
0,Campbell
0,Carlton
0,Cedar
1,Como
0,Hand County-Florence
0,Gilbert
0,Glendale
0,Grand
