title,description,date,url
Kyiv rescuers find more bodies as death toll from latest Russian aerial attack climbs to 28,,2025-06-18,https://www.ajc.com/news/2025/06/kyiv-rescuers-find-more-bodies-as-death-toll-from-latest-russian-aerial-attack-climbs-to-28/
"Amazon hopes to deliver 10,000 robotaxis annually with new factory, challenging Waymo",,2025-06-18,https://www.ajc.com/news/2025/06/amazon-hopes-to-deliver-10000-robotaxis-annually-with-new-factory-challenging-waymo/
An Urgent Message From the Streets of Los Angeles,,2025-06-18,https://www.thenation.com/article/activism/la-immigrant-rights-ice-organizing/
Singer Nezza explains why she sang US National Anthem in Spanish at Dodgers game; says team objected,,2025-06-18,https://www.cnn.com/2025/06/18/sport/nezza-national-anthem-dodgers-spt
"From the City to the Suburbs, First-Time Protesters Are Showing Up",,2025-06-18,https://www.thenation.com/article/politics/los-angeles-california-protests-no-kings/
Abolishing ICE Is the Bare Minimum,,2025-06-18,https://www.thenation.com/article/politics/abolish-ice-brad-lander/
"Girl, 4, Who Was Nearly Deported Despite Getting Life-Saving Medical Treatment, Has Been Granted Permission to Stay",,2025-06-18,https://people.com/girl-4-medical-care-us-nearly-deported-allowed-to-stay-11756425
Reporter Is Detained by ICE After Reporting on Immigration Protest,,2025-06-18,https://www.nytimes.com/2025/06/18/us/journalist-arrested-ice-georgia-mario-guevara.html
OF COURSE: ABC Links Lander's Performative Arrest to Padilla’s Stunt,,2025-06-18,https://www.newsbusters.org/blogs/nb/jorge-bonilla/2025/06/18/course-abc-links-landers-performative-arrest-padillas-stunt
The whiplash of covering Summer Game Fest 2025 in LA,,2025-06-18,https://www.theverge.com/games/688568/summer-game-fest-2025-los-angeles-ice-arrests
NYC Mayoral Candidate Brad Lander Arrested By ICE Agents,,2025-06-18,https://newsone.com/6241066/brad-lander-nyc-mayoral-candidate-arrested-by-ice-agents/
5 Key Moments From Sen. Padilla's Speech About His Confrontation With Kristi Noem,,2025-06-18,https://www.dailysignal.com/2025/06/18/five-key-moments-padilla-hearing/
"Despite what Trump says, ICE will keep raiding worksites and hotels",,2025-06-17,https://www.dailykos.com/story/2025/6/17/2328587/-Despite-what-Trump-says-ICE-will-keep-raiding-worksites-and-hotels?pm_campaign=blog&pm_medium=rss&pm_source=
Obama has a terrifying warning for the future of our country,,2025-06-18,https://www.dailykos.com/story/2025/6/18/2328763/-Obama-has-a-terrifying-warning-for-the-future-of-our-country?pm_campaign=blog&pm_medium=rss&pm_source=
Nezza's Spanish anthem at Dodger Stadium ignites debate over team's immigrant support,,2025-06-18,https://www.inquirer.com/wires/ap/nezzas-spanish-anthem-dodger-stadium-ignites-debate-over-teams-immigrant-support-20250618.html
"'Scheduled' HSI operation at CHS airport leads to confusion, reported document checks, 2 arrests",,2025-06-17,https://www.postandcourier.com/charleston_sc/charleston-airport-breach-homeland-security-ice/article_2358638d-1f8b-42d2-872c-90e47b937542.html
"Trump goons arrest another politician, laws be damned",,2025-06-17,https://www.dailykos.com/story/2025/6/17/2328592/-Trump-goons-arrest-another-politician-laws-be-damned?pm_campaign=blog&pm_medium=rss&pm_source=
ICE arrests 84 people at Louisiana racetrack,,2025-06-18,https://www.inquirer.com/wires/ap/ice-arrests-84-people-louisiana-racetrack-20250618.html
N.Y. congressmen say they were denied access to ICE field office,,2025-06-18,https://www.cbsnews.com/newyork/video/n-y-congressmen-say-they-were-denied-access-to-ice-field-office-full-new-conference/
N.Y. congressman try to conduct oversight visit after Brad Lander's arrest,,2025-06-18,https://www.cbsnews.com/newyork/video/n-y-congressman-try-to-conduct-oversight-visit-after-brad-landers-arrest/
When the state uses more force to take down a Latino senator than a suspected assassin,,2025-06-18,https://www.inquirer.com/opinion/commentary/alex-padilla-latinos-nezza-national-anthem-immigration-20250618.html
White House condemns Jim Acosta as 'disgraceful human being' after he jokes about Trump's dead ex-wife,,2025-06-17,https://www.foxnews.com/media/white-house-condemns-jim-acosta-disgraceful-human-being-after-he-jokes-about-trumps-dead-ex-wife
"After Brad Lander's arrest by ICE, New York congressman say they were denied oversight visit at field office",,2025-06-18,https://www.cbsnews.com/newyork/news/brad-lander-nyc-comptroller-arrested-by-ice/
LA Police Chief Did Not Ask for Federal Help,,2025-06-18,https://www.factcheck.org/2025/06/la-police-chief-did-not-ask-for-federal-help/
City Comptroller Brad Lander detained by ICE,,2025-06-18,https://www.cbsnews.com/newyork/video/city-comptroller-brad-lander-detained-by-ice/
Jim Acosta Goes On Triggered Tirade Over Popular ICE Raids,,2025-06-18,https://dailycaller.com/2025/06/18/jim-acosta-triggered-tirade-ice-raids-alex-padilla-trump-ex-wife/
ICE detiene a 84 personas en hipódromo de Luisiana,,2025-06-18,https://www.chicagotribune.com/2025/06/18/ice-detiene-a-84-personas-en-hipdromo-de-luisiana/
Watchdog names and shames 'corporate oligarchs' quietly cashing in on Trump,,2025-06-18,https://www.rawstory.com/watchdog-names-and-shames-corporate-oligarchs-quietly-cashing-in-on-trump/
'Be a man': Senator shouts at Pete Hegseth as he refuses to answer questions,,2025-06-18,https://www.rawstory.com/pete-hegseth-2672396011/
The Terminator Drops Pro-America TRUTH BOMB On Flustered Joy Behar,,2025-06-18,https://dailycaller.com/2025/06/18/the-terminator-drops-pro-america-truth-bomb-on-flustered-joy-behar/
L.A. County family says immigration agents detained son who is a U.S. citizen,,2025-06-18,https://www.cbsnews.com/losangeles/news/la-county-family-immigration-son-detained-us-citizen/
Judge delivers basic civics lesson to Trump lawyer: 'How the Constitution works',,2025-06-18,https://www.rawstory.com/how-the-constitution-works-judge-gives-trump-s-lawyer-basic-civics-lesson/
"Feds Nab Suspect Who Allegedly Bought Mortars, Fireworks To Kill Cops At LA Riots",,2025-06-18,https://dailycaller.com/2025/06/18/feds-nab-suspect-allegedly-mortars-fireworks-kill-cops-los-angeles-riots/
The Reactions to This NYC Mayoral Candidate Being Manhandled by ICE Is Hilarious,,2025-06-18,https://townhall.com//tipsheet/mattvespa/2025/06/18/the-reactions-to-this-nyc-mayoral-candidate-being-manhandled-by-ice-is-hilarious-n2659016
The Outrageous 20-Year-Old Movie That Predicted Trump’s America,,2025-06-18,https://www.hollywoodreporter.com/news/general-news/a-day-without-a-mexican-20-years-later-1236293209/
What a Deranged Anti-ICE Clown Screamed As She Tried to Block a Bus Full of Illegals Was Totally Insane,,2025-06-18,https://townhall.com//tipsheet/mattvespa/2025/06/18/what-a-deranged-anti-ice-clown-screamed-as-she-tried-to-block-a-bus-full-of-illegals-was-totally-insane-n2659013
Calif. Sen. Alex Padilla Speaks Out After Being 'Forced to the Ground' and Handcuffed at Kristi Noem's Event: ‘It’s Time to Wake Up’,,2025-06-18,https://people.com/alex-padilla-speaks-out-after-being-forced-from-dhs-event-11757245
Liverpool starts Premier League title defense against Bournemouth while Man U hosts Arsenal,,2025-06-18,https://www.ajc.com/news/2025/06/liverpool-starts-premier-league-title-defense-against-bournemouth-while-man-u-hosts-arsenal/
"Atlanta's Druski, Quavo among picks for MLB All-Star celebrity softball game",,2025-06-18,https://www.ajc.com/sports/2025/06/quavo-olympians-headline-mlb-all-star-celebrity-softball-lineup/
Amazon CEO Jassy says AI will reduce its corporate workforce in the next few years,,2025-06-18,https://www.ajc.com/news/2025/06/amazon-ceo-jassy-says-ai-will-reduce-its-corporate-workforce-in-the-next-few-years/
Man found shot to death in NW Atlanta,,2025-06-18,https://www.ajc.com/news/2025/06/man-found-shot-to-death-in-nw-atlanta/
What to know about the impacts of the Supreme Court's ruling on transgender care for youth,,2025-06-18,https://www.ajc.com/news/2025/06/what-to-know-about-the-impacts-of-the-supreme-courts-ruling-on-transgender-care-for-youth/
"ICE takes custody of Hispanic reporter Mario Guevara, who faces deportation",,2025-06-18,https://www.ajc.com/news/2025/06/hispanic-reporter-arrested-at-protest-now-in-ice-custody-faces-deportation/
Things to know about jury deliberations for a verdict in Karen Read murder trial,,2025-06-18,https://www.ajc.com/news/2025/06/things-to-know-about-jury-deliberations-for-a-verdict-in-karen-read-murder-trial/
"Journalist hit by LA deputies’ round at ICE protest needed surgery, claim says",,2025-06-18,https://www.seattletimes.com/nation-world/journalist-hit-by-la-deputies-round-at-ice-protest-needed-surgery-claim-says/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all
"As Israel strikes Iran, many wonder if the US will deepen its involvement",,2025-06-18,https://www.ajc.com/news/2025/06/as-israel-strikes-iran-many-wonder-if-the-us-will-deepen-its-involvement/
Jeff Ross to make his Broadway debut this summer in one-man show that's far from a roast,,2025-06-18,https://www.ajc.com/news/2025/06/jeff-ross-to-make-his-broadway-debut-this-summer-in-one-man-show-thats-far-from-a-roast/
Purdue Pharma’s $7B opioid settlement could advance soon after states back it,,2025-06-18,https://www.ajc.com/news/2025/06/purdue-pharmas-7b-opioid-settlement-could-advance-after-states-back-it/
The Latest: Trump says 'Nobody knows what I’m going to do’ on Iran,,2025-06-18,https://www.ajc.com/news/2025/06/the-latest-trump-says-nobody-knows-what-im-going-to-do-on-iran/
"Gwinnett police search for shooter that left 1 dead, 1 injured, officials say",,2025-06-18,https://www.ajc.com/news/2025/06/gwinnett-police-search-for-shooter-that-left-1-dead-1-injured-officials-say/
"Medicare and Social Security go-broke dates pushed up due to rising health care costs, new SSA law",,2025-06-18,https://www.ajc.com/news/2025/06/medicare-and-social-security-go-broke-dates-pushed-up-due-to-rising-health-care-costs-new-ssa-law/
Key takeaways from the Dream’s loss to the New York Liberty,,2025-06-18,https://www.ajc.com/sports/2025/06/key-takeaways-from-the-dreams-loss-to-the-new-york-liberty/
Joe Biden to attend Juneteenth celebration at historic AME church in Texas,,2025-06-18,https://www.ajc.com/news/2025/06/joe-biden-to-attend-juneteenth-celebration-at-historic-ame-church-in-texas/
A Kenyan preacher who claimed responsibility for 'miracle babies' is killed in a car crash,,2025-06-18,https://www.ajc.com/news/2025/06/a-kenyan-preacher-who-claimed-responsibility-for-miracle-babies-is-killed-in-a-car-crash/
ICE ships hundreds of dangerous migrant criminals out of Newark detention center where four detainees escaped,,2025-06-18,https://nypost.com/2025/06/18/us-news/ice-ships-hundreds-of-migrants-out-of-newark-detention-center-where-four-detainees-escaped/
EU summons Russia envoy over attack of a diplomat in Vladivostok,,2025-06-18,https://www.ajc.com/news/2025/06/eu-summons-russia-envoy-over-attack-of-a-diplomat-in-vladivostok/
Hegseth says the Pentagon has given Trump options for Israel-Iran conflict,,2025-06-18,https://www.ajc.com/news/2025/06/hegseth-says-the-pentagon-has-given-trump-options-for-israel-iran-conflict/
Meet the bug that uses the stars to navigate hundreds of miles,,2025-06-18,https://www.ajc.com/news/2025/06/this-australian-moth-uses-the-stars-as-a-compass-to-travel-hundreds-of-miles/
WANF to televise 16 high school football games this fall,,2025-06-18,https://www.ajc.com/sports/2025/06/wanf-to-televise-16-high-school-football-games-this-fall/
"In rural Alaska, a village turns to solar and biomass energies to cut diesel and save money",,2025-06-18,https://www.ajc.com/news/2025/06/in-rural-alaska-a-village-turns-to-solar-and-biomass-energies-to-cut-diesel-and-save-money/
"The world according to Wednesday, your new favorite alt-country indie rock band",,2025-06-18,https://www.ajc.com/news/2025/06/the-world-according-to-wednesday-your-new-favorite-alt-country-indie-rock-band/
"Trump says supporters are 'more in love' with him than ever, as involvement in Iran roils MAGA world",,2025-06-18,https://www.ajc.com/news/2025/06/trump-says-supporters-are-more-in-love-with-him-than-ever-as-involvement-in-iran-roils-maga-world/
"Supreme Court work goes on with 16 cases to decide, including birthright citizenship",,2025-06-18,https://www.ajc.com/news/2025/06/supreme-court-work-goes-on-with-16-cases-to-decide-including-birthright-citizenship/
'Emotions were at 10': GOP senator slams colleague’s 'disgusting' arrest,,2025-06-18,https://www.alternet.org/tillis-padilla-lander-trump/
Nezza's Spanish anthem at Dodger Stadium ignites debate over team's immigrant support,,2025-06-18,https://www.ajc.com/news/2025/06/nezzas-spanish-anthem-at-dodger-stadium-ignites-debate-over-teams-immigrant-support/
Hurricane Erick strengthens to a Category 2 storm as it nears Mexico's Pacific coast,,2025-06-18,https://www.ajc.com/news/2025/06/hurricane-erick-strengthens-to-a-category-2-storm-as-it-nears-mexicos-pacific-coast/
Revealed: Analyst details motivation for Trump’s sprawling travel bans,,2025-06-18,https://www.alternet.org/trump-travel-ban-ny-times/
2 Democrats face runoff in Georgia PSC primary,,2025-06-18,https://www.ajc.com/politics/2025/06/two-democrats-head-to-a-runoff-in-the-georgia-public-service-commission-primary/
More employers are sending workers shopping for their own health coverage,,2025-06-18,https://www.ajc.com/news/2025/06/more-employers-are-sending-workers-shopping-for-their-own-health-coverage/
From the Greek mountains to Manhattan: folk music icon Petroloukas Chalkias honored after death,,2025-06-18,https://www.ajc.com/news/2025/06/from-the-greek-mountains-to-manhattan-folk-music-icon-petroloukas-chalkias-honored-after-death/
Cheerleaders can now go pro: Varsity Spirit's new league offers pay,,2025-06-18,https://www.ajc.com/news/2025/06/cheerleaders-can-now-go-pro-varsity-spirits-new-league-offers-pay/
ICE raids venue of Trump's former business rival,,2025-06-18,https://www.newsweek.com/ice-raids-trump-business-rival-2087458
Reward up to $15K to find others responsible for killing 12-year-old in Atlanta,,2025-06-18,https://www.ajc.com/news/2025/06/reward-up-to-15k-to-find-others-responsible-for-killing-12-year-old-in-atlanta/
Evacuees from Israel and stranded Israelis find shelter and kosher meals in Cyprus,,2025-06-18,https://www.ajc.com/news/2025/06/evacuees-from-israel-and-stranded-israelis-find-shelter-and-kosher-meals-in-cyprus/
"US unemployment ticked down, hovering at historically low levels",,2025-06-18,https://www.ajc.com/news/2025/06/us-unemployment-ticked-down-hovering-at-historically-low-levels/
Ghazala Hashmi wins Democratic nomination for Virginia lieutenant governor,,2025-06-18,https://www.ajc.com/news/2025/06/ghazala-hashmi-wins-democratic-nomination-for-virginia-lieutenant-governor/
Former US ambassador to Ukraine who resigned in protest launches run for Congress in Michigan,,2025-06-18,https://www.ajc.com/news/2025/06/former-us-ambassador-to-ukraine-who-resigned-in-protest-launches-run-for-congress-in-michigan/
Georgia sheriff’s office sued over death in deputy crash,,2025-06-18,https://www.ajc.com/news/2025/06/no-lights-no-emergency-sheriffs-office-sued-over-death-in-deputy-crash/
Wall Street drifts after the Fed indicates it may still cut rates twice this year,,2025-06-18,https://www.ajc.com/news/2025/06/wall-street-drifts-as-the-countdown-ticks-to-the-feds-decision-on-interest-rates/
Police say a German man engaged in cybergrooming and pressured a US teen to kill himself,,2025-06-18,https://www.ajc.com/news/2025/06/police-say-a-german-man-engaged-in-cybergrooming-and-pressured-a-us-teen-to-kill-himself/
Justice Department challenges Kentucky reg allowing in-state tuition for undocumented students,,2025-06-18,https://www.ajc.com/news/2025/06/justice-department-challenges-kentucky-reg-allowing-in-state-tuition-for-undocumented-students/
Early humans adapted to extreme habitats. Researchers say it set the stage for global migration,,2025-06-18,https://www.ajc.com/news/2025/06/early-humans-adapted-to-extreme-habitats-researchers-say-it-set-the-stage-for-global-migration/
California senators demand Trump immigration officials stop using Medicaid data,,2025-06-18,https://www.ajc.com/news/2025/06/california-senators-demand-trump-immigration-officials-stop-using-medicaid-data/
Religious leaders released from Nicaraguan prison say their experience only strengthens their faith,,2025-06-18,https://www.ajc.com/news/2025/06/religious-leaders-released-from-nicaraguan-prison-say-their-experience-only-strengthens-their-faith/
"Civil rights agency's acting chair to face questions on anti-DEI, transgender stances",,2025-06-18,https://www.ajc.com/news/2025/06/civil-rights-agencys-acting-chair-to-face-questions-on-anti-dei-transgender-stances/
Had a belly full. Could Chinese swimmers have eaten 5 kilos of food en route to failed doping test?,,2025-06-18,https://www.ajc.com/news/2025/06/had-a-belly-full-could-chinese-swimmers-have-eaten-5-kilos-of-food-en-route-to-failed-doping-test/
Tampa Bay Rays say they are in talks for a potential sale amid stadium uncertainty,,2025-06-18,https://www.ajc.com/news/2025/06/tampa-bay-rays-say-they-are-in-talks-for-a-potential-sale-amid-stadium-uncertainty/
Nippon Steel finalizes $15B takeover of US Steel after sealing national security agreement,,2025-06-18,https://www.ajc.com/news/2025/06/nippon-steel-finalizes-15b-takeover-of-us-steel-after-sealing-national-security-agreement/
Russian athletes excluded from luge at the 2026 Milan-Cortina Olympics,,2025-06-18,https://www.ajc.com/news/2025/06/russian-athletes-excluded-from-luge-at-the-2026-milan-cortina-olympics/
"Average long-term US mortgage rate eases to 6.81%, the third consecutive weekly decline",,2025-06-18,https://www.ajc.com/news/2025/06/average-long-term-us-mortgage-rate-eases-to-681-the-third-consecutive-weekly-decline/
"Supreme Court OKs Tennessee ban on gender-affirming care for kids, a setback for transgender rights",,2025-06-18,https://www.ajc.com/news/2025/06/supreme-court-oks-tennessee-ban-on-gender-affirming-care-for-kids-a-setback-for-transgender-rights/
Chicheria Mexican Kitchen’s sweet corn esquites recipe,,2025-06-18,https://www.ajc.com/food-and-dining/2025/06/esquites-burst-with-sweet-corn-flavor-in-every-bite/
Federal judge to deny Trump administration's motion to dismiss lawsuit over block on wind projects,,2025-06-18,https://www.ajc.com/news/2025/06/federal-judge-to-deny-trump-administrations-motion-to-dismiss-lawsuit-over-block-on-wind-projects/
Pop Star Bad Bunny Smears ICE 'Motherf*ckers' in Video Depicting Puerto Rico Raids,,2025-06-18,https://www.breitbart.com/entertainment/2025/06/18/pop-star-bad-bunny-smears-ice-motherfckers-in-video-depicting-puerto-rico-raids/
Watch: Brad Lander and Kathy Hochul Remarks After His Release Are Even More Off the Rails,,2025-06-18,https://redstate.com/nick-arama/2025/06/18/lander-and-hochul-remarks-on-his-release-n2190616
Man facing deportation charged for alleged attack of 3 ICE officers in Bay Area facility,,2025-06-18,https://www.cbsnews.com/sanfrancisco/news/bay-area-ice-officer-attack-man-facing-deportation-charged-san-jose/
How Dr. Phil and a Top Adams Aide Helped Ease ICE’s Path Into New York,,2025-06-18,https://www.nytimes.com/2025/06/18/nyregion/ice-kaz-adams-nyc-immigration.html
El contralor y candidato a alcalde de Nueva York es detenido por ICE,,2025-06-18,https://www.nytimes.com/es/2025/06/18/espanol/estados-unidos/el-contralor-de-nueva-york-es-detenido-por-agentes-del-ice-en-una-corte-de-migracion.html
Inside the scrappy network of volunteers protecting their neighbors from ICE,,2025-06-18,https://www.motherjones.com/politics/2025/06/ice-deportation-trump-miller-homan-waltham-massachusetts-fuerza-volunteers/
No One Answers When Lawmakers From Illinois Knock on ICE’s Door,,2025-06-18,https://www.nytimes.com/2025/06/18/us/ice-detention-illinois-congress.html
‘Madness’: A retired brigadier general slams Trump’s military power grab,,2025-06-18,https://www.motherjones.com/politics/2025/06/madness-a-retired-brig-general-slams-trumps-military-power-grab/
Feds ‘Tracing Money’ Behind LA Riots In Expanding Probe,,2025-06-18,https://dailycaller.com/2025/06/18/feds-tracing-money-behind-los-angeles-riots-fbi-irs-doj/
ICE arresta a candidato a la alcaldía de NY,,2025-06-18,https://www.oann.com/noticias-latinas/ice-arresta-a-candidato-a-la-alcaldia-de-ny/
Kids Protesting ICE on Roblox Are Being 'Shot' by Players Pretending to Be Cops,,2025-06-18,https://www.ibtimes.com/kids-protesting-ice-roblox-are-being-shot-players-pretending-cops-3776114
Here’s how the arrests of two city employees snowballed into a scandal involving claims of misconduct,,2025-06-18,https://www.bostonglobe.com/2025/06/18/newsletters/starting-point-wu-segun-idowu-marwa-khudaynazar-boston-city-hall-scandal/
ICE agents are concealing their identities as they detain people in Massachusetts. Can they do that?,,2025-06-18,https://www.bostonglobe.com/2025/06/18/metro/ice-federal-agents-wear-masks/
Primary challenger says Congressman Stephen Lynch ‘cannot be trusted’ to stand up to Trump,,2025-06-18,https://www.bostonglobe.com/2025/06/18/metro/roath-lynch-primary-democrat-midterms-trump/
Gavin Newsom's chances of being 2028 Democratic nominee surge—Poll,,2025-06-18,https://www.newsweek.com/gavin-newsom-chances-democratic-nominee-surge-poll-2087479
He helped American soldiers in Afghanistan. Now he's in ICE detention,,2025-06-18,https://www.newsweek.com/afghan-us-military-interpreter-detained-ice-san-diego-2087451
"ICE agents laughed at sobbing wife after detaining husband, family says",,2025-06-18,https://www.newsweek.com/ice-agents-laughed-sobbing-wife-2087472
Smartphones are once again setting the agenda for justice as the Latino community documents ICE actions,,2025-06-18,https://theconversation.com/smartphones-are-once-again-setting-the-agenda-for-justice-as-the-latino-community-documents-ice-actions-258980
NYC mayoral candidate Brad Lander arrested at immigration court after linking arms with man being detained,,2025-06-17,https://www.newsday.com/news/new-york/brad-lander-nyc-immigration-court-arrest-p56412
Spanish-language journalist who documents immigration raids detained for ICE after protest arrest,,2025-06-17,https://www.newsday.com/news/nation/journalist-arrested-ice-mario-guevarra-atlanta-h29049
"Beloved bagel store manager Fernando Mejia taken by ICE agents, angering Port Washington community",,2025-06-18,https://www.newsday.com/long-island/nassau/fernando-mejia-bagel-store-manager-deported-ice-port-washington-ulezmv07
Live Updates: Trump Calls Powell 'Stupid' in Latest Attack on Fed Chair,,2025-06-18,https://www.nytimes.com/live/2025/06/18/us/trump-news
Trump is moving too far on immigration. Polls prove it,,2025-06-18,https://www.usatoday.com/story/opinion/voices/2025/06/18/ice-la-protests-latino-voters-immigration/84229070007/
"Illinois Democrats, immigration advocates denied entry into ICE processing center in visit Wednesday",,2025-06-18,https://www.chicagotribune.com/2025/06/18/illinois-democrats-immigration-advocates-denied-entry-into-ice-processing-center-in-visit-wednesday/
58-year U.S. green card holder faces deportation after airport detention,,2025-06-18,https://www.newsweek.com/california-green-card-holder-deported-donald-trump-ice-2087380
Mahmoud Khalil and Trump admin clash over new request to release or transfer him closer to family,,2025-06-18,https://www.nbcnews.com/news/us-news/mahmoud-khalil-trump-admin-clash-new-request-release-transfer-closer-f-rcna213691
The immigration crackdown is full of economic contradictions,,2025-06-17,https://www.newsday.com/opinion/commentary/immigration-raids-ice-stephen-miller-levbiqmk
‘Occupation’ or fighting ‘rebellion’? 9th Circuit weighs Trump’s case for troops in LA,,2025-06-18,https://www.seattletimes.com/nation-world/nation/occupation-or-fighting-rebellion-9th-circuit-weighs-trumps-case-for-troops-in-la/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all
Images of handcuffed Democrats start to pile up in Trump’s crackdown,,2025-06-18,https://www.seattletimes.com/nation-world/images-of-handcuffed-democrats-start-to-pile-up-in-trumps-crackdown/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all
"Fmr. Obama ICE Director: Lander Engaged in 'Publicity Stunt', Doesn't Have Right to 'Impede Federal Agents'",,2025-06-18,https://www.breitbart.com/clips/2025/06/18/fmr-obama-ice-director-lander-engaged-in-publicity-stunt-doesnt-have-right-to-impede-federal-agents/
"Vaccines, Minn. shootings, deportation, 'No Kings' rallies, Alex Padilla",,2025-06-18,https://www.newsday.com/opinion/letters/vaccines-minn-shootings-deportation-no-kings-rallies-alex-padilla-ji10m9i5
"As the summer harvest season launches, confusion and uncertainty hang over California fields",,2025-06-17,https://www.latimes.com/california/story/2025-06-17/as-summer-harvest-launches-confusion-and-uncertainty-hang-over-california-fields
"elections, NYC, Brad Lander, Iran, Israel, Trump, ICE, abortion, Panthers, R. Kelly, Diddy: Daily Briefing",,2025-06-18,https://www.usatoday.com/story/news/2025/06/18/primary-virginia-new-jersey-new-york-election-ice-immigration-trump-iran-israel-abortion-stanley-cup/84255977007/
Florida's GOP attorney general urges deportation of Democratic lawmaker,,2025-06-18,https://www.newsweek.com/ilhan-omar-deport-uthmeier-desantis-2087344
ICE detains green card-holder returning from visit to son in US Air Force,,2025-06-18,https://www.newsweek.com/ice-detains-green-card-holder-returning-visit-son-us-air-force-2087397
Trump Has Already Thoroughly Corrupted One Major Election,,2025-06-18,https://talkingpointsmemo.com/morning-memo/trump-has-already-thoroughly-corrupted-nyc-mayor-election
Omaha Public Schools families call for more action by district following ICE raid,,2025-06-18,https://omaha.com/news/local/education/article_bbe97469-fcae-4888-8b23-df045c766808.html
"‘My Job Is to F—ing Sing’: Bad Bunny on the ‘Pride, Pain and Love’ Behind His Massive Puerto Rico Residency and the Relationships That Define Him",,2025-06-18,https://variety.com/2025/music/news/bad-bunny-puerto-rico-concerts-world-tour-1236434112/
Brad Lander's Pathetic Stunt Proves He's Desperate for Attention,,2025-06-18,https://www.realclearpolitics.com/2025/06/18/brad_landers_pathetic_stunt_proves_hes_desperate_for_attention_648642.html
LA's immigrant street vendors fear ICE raids but are still slinging tacos,,2025-06-18,https://www.businessinsider.com/la-immigrant-street-vendors-work-through-ice-raids-protests-2025-6
The Trump Crackdown on Elected Officials,,2025-06-18,https://www.newyorker.com/news/the-lede/the-trump-crackdown-on-elected-officials
New York City mayoral candidate finds it 'remarkable' DHS agents who arrested him were both immigrants,,2025-06-17,https://www.foxnews.com/media/new-york-city-mayoral-candidate-finds-remarkable-dhs-agents-who-arrested-him-were-both-immigrants
Cuomo's lead shrinks with under one week until New York City mayoral primary: poll,,2025-06-18,https://www.foxnews.com/politics/cuomos-lead-shrinks-under-one-week-until-new-york-city-mayoral-primary-poll
Third illegal immigrant captured after ICE facility breakout,,2025-06-18,https://www.foxnews.com/us/third-illegal-immigrant-captured-after-ice-facility-breakout
Trump admin deploys 2K more troops to blue city for anti-ICE riots,,2025-06-18,https://www.foxnews.com/us/trump-admin-deploys-2000-more-troops-blue-city-anti-ice-riots
‘The View’ Co-Host Claims Deportation Will Cause Inflation At The Grocery Store,,2025-06-18,https://dailycaller.com/2025/06/18/the-view-co-host-claims-deportation-will-cause-inflation-at-the-grocery-store/
Firsthand footage of ICE raids is both witness and resistance,,2025-06-18,https://www.latimes.com/opinion/story/2025-06-18/ice-raids-smartphones-citizen-journalism
Interest rates unlikely to change and Sabrina Carpenter album sparks debate: Morning Rundown,,2025-06-18,https://www.nbcnews.com/news/us-news/interest-rates-decision-sabrina-carpenter-debate-morning-rundown-rcna213669
Fugitive found in California after evading police for three decades,,2025-06-18,https://www.newsweek.com/fugitive-found-california-after-evading-police-three-decades-2087226
Sustainable Switch: Europe’s rising racism,,2025-06-18,https://www.reuters.com/sustainability/sustainable-switch-europes-rising-racism-2025-06-18/
"Trump officials lift short-lived pause on ICE arrests at farms, hotels and restaurants",,2025-06-17,https://www.cbsnews.com/newyork/news/trump-ice-farms-hotels-restaurants/
Brad Lander says ICE arrest was politically motivated,,2025-06-18,https://www.cbsnews.com/newyork/video/brad-lander-says-ice-arrest-was-politically-motivated/
Trump directs immigration authorities to prioritize deportations in Democratic-run cities,,2025-06-16,https://www.cbsnews.com/newyork/news/trump-directs-ice-deportations-democratic-run-cities/
Essex Files: When Elites Think They Can Block ICE With a Shrug and a Slogan,,2025-06-18,https://redstate.com/brad-essex/2025/06/18/essex-files-above-the-law-when-elites-think-they-can-block-ice-with-a-shrug-and-a-slogan-n2190588
Bad Bunny Posts Video Slamming ICE Raids in Puerto Rico: ‘Sons of B–ches’,,2025-06-18,https://www.billboard.com/music/latin/bad-bunny-video-slams-ice-immigration-raids-puerto-rico-1236001925/
US Justice Department lends support for city’s lawsuit challenging California ‘sanctuary’ law,,2025-06-18,https://www.mercurynews.com/2025/06/18/us-justice-department-lends-support-for-huntington-beachs-lawsuit-challenging-california-sanctuary-law/
Colorado won’t say if it will turn over Medicaid data that feds could use to find immigrants,,2025-06-18,https://www.denverpost.com/2025/06/18/colorado-medicaid-trump-ice-immigrants/
NGOs Sound Alarm Over The Tech Underpinning EU’s Deportation Agenda,,2025-06-18,https://www.forbes.com/sites/freylindsay/2025/06/18/ngos-sound-alarm-over-the-tech-underpinning-eus-deportation-agenda/
Senate Republicans double down and target clean energy in draft tax bill,,2025-06-17,https://abcnews.go.com/US/wireStory/senate-republicans-double-target-clean-energy-draft-tax-122947568
California migrants paid not to work in order to avoid ICE raids,,2025-06-18,https://www.newsweek.com/california-migrants-paid-not-work-ice-raids-2087148
